date,state,district,pincode,demo_age_5_17,demo_age_17_
05-11-2025,Maharashtra,Mumbai Suburban,400095,4,64
06-11-2025,Maharashtra,Mumbai Suburban,400029,2,4
06-11-2025,Maharashtra,Mumbai Suburban,400054,0,29
06-11-2025,Maharashtra,Mumbai Suburban,400056,1,15
06-11-2025,Maharashtra,Mumbai Suburban,400063,1,26
06-11-2025,Maharashtra,Mumbai Suburban,400081,4,18
06-11-2025,Maharashtra,Mumbai Suburban,400087,0,5
06-11-2025,Maharashtra,Mumbai Suburban,400091,1,11
06-11-2025,Maharashtra,Mumbai Suburban,400095,7,68
08-11-2025,Maharashtra,Mumbai Suburban,400064,2,23
08-11-2025,Maharashtra,Mumbai Suburban,400072,7,55
08-11-2025,Maharashtra,Mumbai Suburban,400079,2,11
07-11-2025,Maharashtra,Mumbai Suburban,400042,1,16
07-11-2025,Maharashtra,Mumbai Suburban,400057,0,14
07-11-2025,Maharashtra,Mumbai Suburban,400058,2,45
07-11-2025,Maharashtra,Mumbai Suburban,400060,4,14
07-11-2025,Maharashtra,Mumbai Suburban,400068,5,54
07-11-2025,Maharashtra,Mumbai Suburban,400071,0,27
07-11-2025,Maharashtra,Mumbai Suburban,400074,4,27
07-11-2025,Maharashtra,Mumbai Suburban,400075,0,20
07-11-2025,Maharashtra,Mumbai Suburban,400083,1,22
07-11-2025,Maharashtra,Mumbai Suburban,400087,0,3
07-11-2025,Maharashtra,Mumbai Suburban,400089,0,11
07-11-2025,Maharashtra,Mumbai Suburban,400092,2,23
09-11-2025,Maharashtra,Mumbai Suburban,400024,0,5
09-11-2025,Maharashtra,Mumbai Suburban,400053,2,10
09-11-2025,Maharashtra,Mumbai Suburban,400060,1,7
09-11-2025,Maharashtra,Mumbai Suburban,400064,3,10
09-11-2025,Maharashtra,Mumbai Suburban,400069,0,5
09-11-2025,Maharashtra,Mumbai Suburban,400075,2,13
09-11-2025,Maharashtra,Mumbai Suburban,400084,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400089,1,10
09-11-2025,Maharashtra,Mumbai Suburban,400091,0,3
09-11-2025,Maharashtra,Mumbai Suburban,400095,2,30
11-11-2025,Maharashtra,Mumbai Suburban,400024,2,10
11-11-2025,Maharashtra,Mumbai Suburban,400042,1,10
11-11-2025,Maharashtra,Mumbai Suburban,400043,10,61
11-11-2025,Maharashtra,Mumbai Suburban,400051,2,18
11-11-2025,Maharashtra,Mumbai Suburban,400053,3,26
11-11-2025,Maharashtra,Mumbai Suburban,400071,4,28
11-11-2025,Maharashtra,Mumbai Suburban,400074,5,21
11-11-2025,Maharashtra,Mumbai Suburban,400075,2,29
11-11-2025,Maharashtra,Mumbai Suburban,400078,1,36
10-11-2025,Maharashtra,Mumbai Suburban,400029,0,3
10-11-2025,Maharashtra,Mumbai Suburban,400051,2,25
10-11-2025,Maharashtra,Mumbai Suburban,400055,6,9
10-11-2025,Maharashtra,Mumbai Suburban,400057,0,6
10-11-2025,Maharashtra,Mumbai Suburban,400060,0,10
10-11-2025,Maharashtra,Mumbai Suburban,400068,1,39
10-11-2025,Maharashtra,Mumbai Suburban,400071,1,29
10-11-2025,Maharashtra,Mumbai Suburban,400080,1,30
10-11-2025,Maharashtra,Mumbai Suburban,400092,1,24
10-11-2025,Maharashtra,Mumbai Suburban,400093,2,12
10-11-2025,Maharashtra,Mumbai Suburban,400095,3,41
10-11-2025,Maharashtra,Mumbai Suburban,400101,1,40
12-11-2025,Maharashtra,Mumbai Suburban,400042,0,10
12-11-2025,Maharashtra,Mumbai Suburban,400050,2,17
12-11-2025,Maharashtra,Mumbai Suburban,400051,0,31
12-11-2025,Maharashtra,Mumbai Suburban,400054,2,14
12-11-2025,Maharashtra,Mumbai Suburban,400069,1,12
12-11-2025,Maharashtra,Mumbai Suburban,400076,1,11
12-11-2025,Maharashtra,Mumbai Suburban,400079,2,11
12-11-2025,Maharashtra,Mumbai Suburban,400080,1,41
12-11-2025,Maharashtra,Mumbai Suburban,400083,2,19
12-11-2025,Maharashtra,Mumbai Suburban,400089,0,12
12-11-2025,Maharashtra,Mumbai Suburban,400092,0,47
12-11-2025,Maharashtra,Mumbai Suburban,400095,4,40
12-11-2025,Maharashtra,Mumbai Suburban,400096,1,0
12-11-2025,Maharashtra,Mumbai Suburban,400102,1,31
13-11-2025,Maharashtra,Mumbai Suburban,400043,9,74
13-11-2025,Maharashtra,Mumbai Suburban,400049,0,7
13-11-2025,Maharashtra,Mumbai Suburban,400050,0,13
13-11-2025,Maharashtra,Mumbai Suburban,400054,1,12
13-11-2025,Maharashtra,Mumbai Suburban,400057,0,11
13-11-2025,Maharashtra,Mumbai Suburban,400063,1,20
13-11-2025,Maharashtra,Mumbai Suburban,400072,12,60
13-11-2025,Maharashtra,Mumbai Suburban,400077,0,17
13-11-2025,Maharashtra,Mumbai Suburban,400087,0,5
13-11-2025,Maharashtra,Mumbai Suburban,400094,1,6
13-11-2025,Maharashtra,Mumbai Suburban,400099,0,6
14-11-2025,Maharashtra,Mumbai Suburban,400056,1,11
14-11-2025,Maharashtra,Mumbai Suburban,400057,0,12
14-11-2025,Maharashtra,Mumbai Suburban,400061,0,5
14-11-2025,Maharashtra,Mumbai Suburban,400068,9,54
14-11-2025,Maharashtra,Mumbai Suburban,400071,4,32
14-11-2025,Maharashtra,Mumbai Suburban,400080,0,28
14-11-2025,Maharashtra,Mumbai Suburban,400082,1,2
14-11-2025,Maharashtra,Mumbai Suburban,400089,2,13
14-11-2025,Maharashtra,Mumbai Suburban,400095,9,39
14-11-2025,Maharashtra,Mumbai Suburban,400102,5,34
14-11-2025,Maharashtra,Mumbai Suburban,400104,7,43
15-11-2025,Maharashtra,Mumbai Suburban,400063,3,12
15-11-2025,Maharashtra,Mumbai Suburban,400064,1,11
15-11-2025,Maharashtra,Mumbai Suburban,400074,3,14
15-11-2025,Maharashtra,Mumbai Suburban,400081,0,6
15-11-2025,Maharashtra,Mumbai Suburban,400091,0,6
16-11-2025,Maharashtra,Mumbai Suburban,400066,1,17
16-11-2025,Maharashtra,Mumbai Suburban,400078,0,25
16-11-2025,Maharashtra,Mumbai Suburban,400080,5,19
16-11-2025,Maharashtra,Mumbai Suburban,400082,0,5
16-11-2025,Maharashtra,Mumbai Suburban,400086,2,16
16-11-2025,Maharashtra,Mumbai Suburban,400089,3,11
17-11-2025,Maharashtra,Mumbai Suburban,400029,2,5
17-11-2025,Maharashtra,Mumbai Suburban,400049,0,5
17-11-2025,Maharashtra,Mumbai Suburban,400059,0,20
17-11-2025,Maharashtra,Mumbai Suburban,400076,0,3
17-11-2025,Maharashtra,Mumbai Suburban,400091,0,9
17-11-2025,Maharashtra,Mumbai Suburban,400102,3,20
17-11-2025,Maharashtra,Mumbai Suburban,400104,3,37
18-11-2025,Maharashtra,Mumbai Suburban,400050,0,9
18-11-2025,Maharashtra,Mumbai Suburban,400066,2,24
18-11-2025,Maharashtra,Mumbai Suburban,400069,1,7
18-11-2025,Maharashtra,Mumbai Suburban,400078,3,36
18-11-2025,Maharashtra,Mumbai Suburban,400080,1,44
18-11-2025,Maharashtra,Mumbai Suburban,400081,2,15
18-11-2025,Maharashtra,Mumbai Suburban,400087,0,3
18-11-2025,Maharashtra,Mumbai Suburban,400093,4,12
18-11-2025,Maharashtra,Mumbai Suburban,400102,0,21
19-11-2025,Maharashtra,Mumbai Suburban,400024,0,12
19-11-2025,Maharashtra,Mumbai Suburban,400053,2,21
19-11-2025,Maharashtra,Mumbai Suburban,400055,0,11
19-11-2025,Maharashtra,Mumbai Suburban,400056,0,5
19-11-2025,Maharashtra,Mumbai Suburban,400064,0,16
19-11-2025,Maharashtra,Mumbai Suburban,400066,1,17
19-11-2025,Maharashtra,Mumbai Suburban,400076,1,10
19-11-2025,Maharashtra,Mumbai Suburban,400084,2,7
19-11-2025,Maharashtra,Mumbai Suburban,400086,0,18
19-11-2025,Maharashtra,Mumbai Suburban,400088,0,15
19-11-2025,Maharashtra,Mumbai Suburban,400089,2,7
19-11-2025,Maharashtra,Mumbai Suburban,400093,1,12
19-11-2025,Maharashtra,Mumbai Suburban,400097,2,43
19-11-2025,Maharashtra,Mumbai Suburban,400104,2,26
01-12-2025,Maharashtra,Mumbai Suburban,400042,3,9
01-12-2025,Maharashtra,Mumbai Suburban,400053,0,26
01-12-2025,Maharashtra,Mumbai Suburban,400054,1,25
01-12-2025,Maharashtra,Mumbai Suburban,400060,2,25
01-12-2025,Maharashtra,Mumbai Suburban,400070,3,50
01-12-2025,Maharashtra,Mumbai Suburban,400082,0,1
01-12-2025,Maharashtra,Mumbai Suburban,400088,5,36
01-12-2025,Maharashtra,Mumbai Suburban,400091,1,11
01-12-2025,Maharashtra,Mumbai Suburban,400093,3,29
02-12-2025,Maharashtra,Mumbai Suburban,400029,2,5
02-12-2025,Maharashtra,Mumbai Suburban,400053,1,28
02-12-2025,Maharashtra,Mumbai Suburban,400054,3,12
02-12-2025,Maharashtra,Mumbai Suburban,400055,4,6
02-12-2025,Maharashtra,Mumbai Suburban,400072,12,56
02-12-2025,Maharashtra,Mumbai Suburban,400074,2,23
02-12-2025,Maharashtra,Mumbai Suburban,400079,5,3
02-12-2025,Maharashtra,Mumbai Suburban,400080,2,39
02-12-2025,Maharashtra,Mumbai Suburban,400081,0,20
02-12-2025,Maharashtra,Mumbai Suburban,400088,5,30
02-12-2025,Maharashtra,Mumbai Suburban,400089,0,16
02-12-2025,Maharashtra,Mumbai Suburban,400093,1,22
02-12-2025,Maharashtra,Mumbai Suburban,400097,8,69
02-12-2025,Maharashtra,Mumbai Suburban,400099,1,14
03-12-2025,Maharashtra,Mumbai Suburban,400029,1,4
03-12-2025,Maharashtra,Mumbai Suburban,400049,0,11
03-12-2025,Maharashtra,Mumbai Suburban,400050,1,20
03-12-2025,Maharashtra,Mumbai Suburban,400051,1,42
03-12-2025,Maharashtra,Mumbai Suburban,400053,2,31
03-12-2025,Maharashtra,Mumbai Suburban,400063,2,22
03-12-2025,Maharashtra,Mumbai Suburban,400065,2,19
03-12-2025,Maharashtra,Mumbai Suburban,400070,14,48
03-12-2025,Maharashtra,Mumbai Suburban,400075,2,23
03-12-2025,Maharashtra,Mumbai Suburban,400076,1,12
03-12-2025,Maharashtra,Mumbai Suburban,400079,1,13
03-12-2025,Maharashtra,Mumbai Suburban,400098,0,3
03-12-2025,Maharashtra,Mumbai Suburban,400102,5,53
04-12-2025,Maharashtra,Mumbai Suburban,400024,2,11
04-12-2025,Maharashtra,Mumbai Suburban,400042,2,7
04-12-2025,Maharashtra,Mumbai Suburban,400049,0,9
04-12-2025,Maharashtra,Mumbai Suburban,400052,0,11
04-12-2025,Maharashtra,Mumbai Suburban,400059,2,18
04-12-2025,Maharashtra,Mumbai Suburban,400071,2,25
04-12-2025,Maharashtra,Mumbai Suburban,400076,1,8
04-12-2025,Maharashtra,Mumbai Suburban,400077,0,15
04-12-2025,Maharashtra,Mumbai Suburban,400078,9,39
04-12-2025,Maharashtra,Mumbai Suburban,400081,2,14
04-12-2025,Maharashtra,Mumbai Suburban,400084,1,6
04-12-2025,Maharashtra,Mumbai Suburban,400091,4,7
05-12-2025,Maharashtra,Mumbai Suburban,400051,2,18
05-12-2025,Maharashtra,Mumbai Suburban,400053,3,31
05-12-2025,Maharashtra,Mumbai Suburban,400061,3,9
05-12-2025,Maharashtra,Mumbai Suburban,400063,2,15
05-12-2025,Maharashtra,Mumbai Suburban,400065,1,20
05-12-2025,Maharashtra,Mumbai Suburban,400079,2,7
05-12-2025,Maharashtra,Mumbai Suburban,400081,1,14
05-12-2025,Maharashtra,Mumbai Suburban,400084,1,9
05-12-2025,Maharashtra,Mumbai Suburban,400087,0,1
06-12-2025,Maharashtra,Mumbai Suburban,400042,2,9
06-12-2025,Maharashtra,Mumbai Suburban,400054,0,22
06-12-2025,Maharashtra,Mumbai Suburban,400056,0,7
06-12-2025,Maharashtra,Mumbai Suburban,400058,0,32
06-12-2025,Maharashtra,Mumbai Suburban,400059,0,26
06-12-2025,Maharashtra,Mumbai Suburban,400060,1,20
06-12-2025,Maharashtra,Mumbai Suburban,400065,6,31
06-12-2025,Maharashtra,Mumbai Suburban,400071,3,24
06-12-2025,Maharashtra,Mumbai Suburban,400076,2,9
06-12-2025,Maharashtra,Mumbai Suburban,400084,2,8
06-12-2025,Maharashtra,Mumbai Suburban,400091,1,12
06-12-2025,Maharashtra,Mumbai Suburban,400102,4,37
06-12-2025,Maharashtra,Mumbai Suburban,400104,3,35
07-12-2025,Maharashtra,Mumbai Suburban,400049,1,8
07-12-2025,Maharashtra,Mumbai Suburban,400050,2,17
07-12-2025,Maharashtra,Mumbai Suburban,400051,3,35
07-12-2025,Maharashtra,Mumbai Suburban,400065,3,19
07-12-2025,Maharashtra,Mumbai Suburban,400070,3,50
07-12-2025,Maharashtra,Mumbai Suburban,400077,0,18
07-12-2025,Maharashtra,Mumbai Suburban,400078,5,34
07-12-2025,Maharashtra,Mumbai Suburban,400094,0,8
07-12-2025,Maharashtra,Mumbai Suburban,400098,1,2
07-12-2025,Maharashtra,Mumbai Suburban,400102,8,37
07-12-2025,Maharashtra,Mumbai Suburban,400103,0,8
09-12-2025,Maharashtra,Mumbai Suburban,400043,10,76
09-12-2025,Maharashtra,Mumbai Suburban,400050,0,21
09-12-2025,Maharashtra,Mumbai Suburban,400056,0,8
09-12-2025,Maharashtra,Mumbai Suburban,400060,3,21
09-12-2025,Maharashtra,Mumbai Suburban,400069,1,17
09-12-2025,Maharashtra,Mumbai Suburban,400077,1,21
09-12-2025,Maharashtra,Mumbai Suburban,400081,0,10
09-12-2025,Maharashtra,Mumbai Suburban,400082,0,4
10-12-2025,Maharashtra,Mumbai Suburban,400052,0,11
10-12-2025,Maharashtra,Mumbai Suburban,400053,1,16
10-12-2025,Maharashtra,Mumbai Suburban,400058,4,24
10-12-2025,Maharashtra,Mumbai Suburban,400064,4,11
10-12-2025,Maharashtra,Mumbai Suburban,400075,1,22
10-12-2025,Maharashtra,Mumbai Suburban,400083,1,19
10-12-2025,Maharashtra,Mumbai Suburban,400091,1,6
10-12-2025,Maharashtra,Mumbai Suburban,400104,1,31
12-12-2025,Maharashtra,Mumbai Suburban,400029,0,11
12-12-2025,Maharashtra,Mumbai Suburban,400043,12,80
12-12-2025,Maharashtra,Mumbai Suburban,400056,3,12
12-12-2025,Maharashtra,Mumbai Suburban,400065,0,17
12-12-2025,Maharashtra,Mumbai Suburban,400087,0,4
12-12-2025,Maharashtra,Mumbai Suburban,400094,1,6
12-12-2025,Maharashtra,Mumbai Suburban,400097,6,59
12-12-2025,Maharashtra,Mumbai Suburban,400104,6,56
15-12-2025,Maharashtra,Mumbai Suburban,400052,0,5
15-12-2025,Maharashtra,Mumbai Suburban,400055,2,14
15-12-2025,Maharashtra,Mumbai Suburban,400060,0,14
15-12-2025,Maharashtra,Mumbai Suburban,400066,5,22
15-12-2025,Maharashtra,Mumbai Suburban,400074,3,18
15-12-2025,Maharashtra,Mumbai Suburban,400075,2,24
15-12-2025,Maharashtra,Mumbai Suburban,400076,2,9
15-12-2025,Maharashtra,Mumbai Suburban,400081,0,13
15-12-2025,Maharashtra,Mumbai Suburban,400084,0,10
14-12-2025,Maharashtra,Mumbai Suburban,400029,1,9
14-12-2025,Maharashtra,Mumbai Suburban,400050,1,22
14-12-2025,Maharashtra,Mumbai Suburban,400055,0,23
14-12-2025,Maharashtra,Mumbai Suburban,400057,2,13
14-12-2025,Maharashtra,Mumbai Suburban,400061,3,13
14-12-2025,Maharashtra,Mumbai Suburban,400068,7,77
14-12-2025,Maharashtra,Mumbai Suburban,400075,3,33
14-12-2025,Maharashtra,Mumbai Suburban,400081,1,8
14-12-2025,Maharashtra,Mumbai Suburban,400086,2,30
14-12-2025,Maharashtra,Mumbai Suburban,400089,1,12
14-12-2025,Maharashtra,Mumbai Suburban,400099,2,14
18-12-2025,Maharashtra,Mumbai Suburban,400043,0,1
18-12-2025,Maharashtra,Mumbai Suburban,400067,0,1
18-12-2025,Maharashtra,Mumbai Suburban,400070,0,2
18-12-2025,Maharashtra,Mumbai Suburban,400076,0,1
18-12-2025,Maharashtra,Mumbai Suburban,400078,0,3
18-12-2025,Maharashtra,Mumbai Suburban,400095,0,2
19-12-2025,Maharashtra,Mumbai Suburban,400024,2,6
19-12-2025,Maharashtra,Mumbai Suburban,400059,4,18
19-12-2025,Maharashtra,Mumbai Suburban,400067,10,50
19-12-2025,Maharashtra,Mumbai Suburban,400071,1,16
19-12-2025,Maharashtra,Mumbai Suburban,400072,4,43
19-12-2025,Maharashtra,Mumbai Suburban,400075,3,32
19-12-2025,Maharashtra,Mumbai Suburban,400091,1,10
19-12-2025,Maharashtra,Mumbai Suburban,400094,2,7
19-12-2025,Maharashtra,Mumbai Suburban,400095,3,64
19-12-2025,Maharashtra,Mumbai Suburban,400103,2,13
08-12-2025,Maharashtra,Mumbai Suburban,400050,1,29
08-12-2025,Maharashtra,Mumbai Suburban,400054,3,16
08-12-2025,Maharashtra,Mumbai Suburban,400058,3,39
08-12-2025,Maharashtra,Mumbai Suburban,400064,1,28
08-12-2025,Maharashtra,Mumbai Suburban,400066,4,50
08-12-2025,Maharashtra,Mumbai Suburban,400072,14,56
08-12-2025,Maharashtra,Mumbai Suburban,400084,0,16
08-12-2025,Maharashtra,Mumbai Suburban,400087,0,2
08-12-2025,Maharashtra,Mumbai Suburban,400089,1,17
08-12-2025,Maharashtra,Mumbai Suburban,400093,0,15
08-12-2025,Maharashtra,Mumbai Suburban,400094,2,10
08-12-2025,Maharashtra,Mumbai Suburban,400102,7,55
08-12-2025,Maharashtra,Mumbai Suburban,400103,0,16
11-12-2025,Maharashtra,Mumbai Suburban,400054,1,23
11-12-2025,Maharashtra,Mumbai Suburban,400055,1,25
11-12-2025,Maharashtra,Mumbai Suburban,400058,3,22
11-12-2025,Maharashtra,Mumbai Suburban,400071,4,24
11-12-2025,Maharashtra,Mumbai Suburban,400076,6,9
11-12-2025,Maharashtra,Mumbai Suburban,400086,2,35
11-12-2025,Maharashtra,Mumbai Suburban,400091,0,14
11-12-2025,Maharashtra,Mumbai Suburban,400099,0,13
11-12-2025,Maharashtra,Mumbai Suburban,400101,7,56
13-12-2025,Maharashtra,Mumbai Suburban,400024,1,12
13-12-2025,Maharashtra,Mumbai Suburban,400029,0,6
13-12-2025,Maharashtra,Mumbai Suburban,400052,0,15
13-12-2025,Maharashtra,Mumbai Suburban,400055,3,23
13-12-2025,Maharashtra,Mumbai Suburban,400061,2,12
13-12-2025,Maharashtra,Mumbai Suburban,400066,4,34
13-12-2025,Maharashtra,Mumbai Suburban,400077,0,13
16-12-2025,Maharashtra,Mumbai Suburban,400029,0,2
16-12-2025,Maharashtra,Mumbai Suburban,400043,4,65
16-12-2025,Maharashtra,Mumbai Suburban,400052,0,9
16-12-2025,Maharashtra,Mumbai Suburban,400055,3,19
16-12-2025,Maharashtra,Mumbai Suburban,400064,0,13
16-12-2025,Maharashtra,Mumbai Suburban,400074,1,10
16-12-2025,Maharashtra,Mumbai Suburban,400079,0,4
16-12-2025,Maharashtra,Mumbai Suburban,400084,0,6
16-12-2025,Maharashtra,Mumbai Suburban,400094,0,5
16-12-2025,Maharashtra,Mumbai Suburban,400102,0,34
20-12-2025,Maharashtra,Mumbai Suburban,400056,1,6
20-12-2025,Maharashtra,Mumbai Suburban,400057,2,9
20-12-2025,Maharashtra,Mumbai Suburban,400063,2,14
20-12-2025,Maharashtra,Mumbai Suburban,400072,8,48
20-12-2025,Maharashtra,Mumbai Suburban,400076,0,10
20-12-2025,Maharashtra,Mumbai Suburban,400083,1,20
20-12-2025,Maharashtra,Mumbai Suburban,400092,3,34
20-12-2025,Maharashtra,Mumbai Suburban,400094,2,3
20-12-2025,Maharashtra,Mumbai Suburban,400095,3,52
20-12-2025,Maharashtra,Mumbai Suburban,400103,1,6
25-11-2025,Maharashtra,Mumbai Suburban,400054,0,6
25-11-2025,Maharashtra,Mumbai Suburban,400056,1,3
25-11-2025,Maharashtra,Mumbai Suburban,400064,2,14
25-11-2025,Maharashtra,Mumbai Suburban,400066,1,25
25-11-2025,Maharashtra,Mumbai Suburban,400076,1,7
25-11-2025,Maharashtra,Mumbai Suburban,400098,0,2
25-11-2025,Maharashtra,Mumbai Suburban,400101,4,29
25-11-2025,Maharashtra,Mumbai Suburban,400102,1,18
27-11-2025,Maharashtra,Mumbai Suburban,400029,2,7
27-11-2025,Maharashtra,Mumbai Suburban,400058,0,26
27-11-2025,Maharashtra,Mumbai Suburban,400064,3,27
27-11-2025,Maharashtra,Mumbai Suburban,400066,4,27
27-11-2025,Maharashtra,Mumbai Suburban,400076,0,5
27-11-2025,Maharashtra,Mumbai Suburban,400077,2,9
27-11-2025,Maharashtra,Mumbai Suburban,400084,2,6
27-11-2025,Maharashtra,Mumbai Suburban,400093,4,14
26-11-2025,Maharashtra,Mumbai Suburban,400043,5,46
26-11-2025,Maharashtra,Mumbai Suburban,400060,0,12
26-11-2025,Maharashtra,Mumbai Suburban,400071,3,15
26-11-2025,Maharashtra,Mumbai Suburban,400074,4,20
26-11-2025,Maharashtra,Mumbai Suburban,400101,0,24
28-11-2025,Maharashtra,Mumbai Suburban,400024,1,8
28-11-2025,Maharashtra,Mumbai Suburban,400050,0,20
28-11-2025,Maharashtra,Mumbai Suburban,400052,1,7
28-11-2025,Maharashtra,Mumbai Suburban,400056,0,4
28-11-2025,Maharashtra,Mumbai Suburban,400057,3,19
28-11-2025,Maharashtra,Mumbai Suburban,400071,0,22
28-11-2025,Maharashtra,Mumbai Suburban,400072,4,54
28-11-2025,Maharashtra,Mumbai Suburban,400081,1,14
28-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
28-11-2025,Maharashtra,Mumbai Suburban,400097,9,60
28-11-2025,Maharashtra,Mumbai Suburban,400103,1,9
29-11-2025,Maharashtra,Mumbai Suburban,400043,11,60
29-11-2025,Maharashtra,Mumbai Suburban,400049,0,8
29-11-2025,Maharashtra,Mumbai Suburban,400055,2,18
29-11-2025,Maharashtra,Mumbai Suburban,400063,1,13
29-11-2025,Maharashtra,Mumbai Suburban,400066,4,34
29-11-2025,Maharashtra,Mumbai Suburban,400079,0,13
29-11-2025,Maharashtra,Mumbai Suburban,400080,4,34
29-11-2025,Maharashtra,Mumbai Suburban,400084,0,8
29-11-2025,Maharashtra,Mumbai Suburban,400091,0,4
29-11-2025,Maharashtra,Mumbai Suburban,400098,0,4
29-11-2025,Maharashtra,Mumbai Suburban,400101,4,39
21-12-2025,Maharashtra,Mumbai Suburban,400053,5,21
21-12-2025,Maharashtra,Mumbai Suburban,400076,3,13
21-12-2025,Maharashtra,Mumbai Suburban,400077,1,11
21-12-2025,Maharashtra,Mumbai Suburban,400079,1,6
21-12-2025,Maharashtra,Mumbai Suburban,400080,1,29
21-12-2025,Maharashtra,Mumbai Suburban,400084,0,5
21-12-2025,Maharashtra,Mumbai Suburban,400089,1,8
21-12-2025,Maharashtra,Mumbai Suburban,400091,1,10
21-12-2025,Maharashtra,Mumbai Suburban,400101,5,46
22-12-2025,Maharashtra,Mumbai Suburban,400043,5,49
22-12-2025,Maharashtra,Mumbai Suburban,400049,0,4
22-12-2025,Maharashtra,Mumbai Suburban,400058,1,24
22-12-2025,Maharashtra,Mumbai Suburban,400059,0,11
22-12-2025,Maharashtra,Mumbai Suburban,400065,0,9
22-12-2025,Maharashtra,Mumbai Suburban,400077,1,18
22-12-2025,Maharashtra,Mumbai Suburban,400082,1,2
22-12-2025,Maharashtra,Mumbai Suburban,400089,1,4
22-12-2025,Maharashtra,Mumbai Suburban,400091,0,6
22-12-2025,Maharashtra,Mumbai Suburban,400093,2,10
22-12-2025,Maharashtra,Mumbai Suburban,400097,7,49
22-12-2025,Maharashtra,Mumbai Suburban,400101,3,40
22-12-2025,Maharashtra,Mumbai Suburban,400102,1,24
23-12-2025,Maharashtra,Mumbai Suburban,400029,0,7
23-12-2025,Maharashtra,Mumbai Suburban,400049,0,3
23-12-2025,Maharashtra,Mumbai Suburban,400055,1,17
23-12-2025,Maharashtra,Mumbai Suburban,400077,2,16
23-12-2025,Maharashtra,Mumbai Suburban,400093,1,18
23-12-2025,Maharashtra,Mumbai Suburban,400095,3,54
23-12-2025,Maharashtra,Mumbai Suburban,400099,2,13
23-12-2025,Maharashtra,Mumbai Suburban,400101,7,53
23-12-2025,Maharashtra,Mumbai Suburban,400102,9,49
23-12-2025,Maharashtra,Mumbai Suburban,400103,0,18
24-12-2025,Maharashtra,Mumbai Suburban,400029,0,8
24-12-2025,Maharashtra,Mumbai Suburban,400043,10,55
24-12-2025,Maharashtra,Mumbai Suburban,400050,2,15
24-12-2025,Maharashtra,Mumbai Suburban,400053,5,23
24-12-2025,Maharashtra,Mumbai Suburban,400054,2,17
24-12-2025,Maharashtra,Mumbai Suburban,400056,1,2
24-12-2025,Maharashtra,Mumbai Suburban,400061,1,7
24-12-2025,Maharashtra,Mumbai Suburban,400065,2,13
24-12-2025,Maharashtra,Mumbai Suburban,400067,3,62
24-12-2025,Maharashtra,Mumbai Suburban,400068,7,39
24-12-2025,Maharashtra,Mumbai Suburban,400070,6,36
24-12-2025,Maharashtra,Mumbai Suburban,400071,1,29
24-12-2025,Maharashtra,Mumbai Suburban,400086,4,29
24-12-2025,Maharashtra,Mumbai Suburban,400087,1,1
24-12-2025,Maharashtra,Mumbai Suburban,400088,1,25
25-12-2025,Maharashtra,Mumbai Suburban,400029,7,7
25-12-2025,Maharashtra,Mumbai Suburban,400042,1,13
25-12-2025,Maharashtra,Mumbai Suburban,400043,10,102
25-12-2025,Maharashtra,Mumbai Suburban,400049,1,8
25-12-2025,Maharashtra,Mumbai Suburban,400056,1,13
25-12-2025,Maharashtra,Mumbai Suburban,400057,1,18
25-12-2025,Maharashtra,Mumbai Suburban,400059,5,28
25-12-2025,Maharashtra,Mumbai Suburban,400064,3,37
25-12-2025,Maharashtra,Mumbai Suburban,400065,3,24
25-12-2025,Maharashtra,Mumbai Suburban,400075,6,24
25-12-2025,Maharashtra,Mumbai Suburban,400081,1,16
25-12-2025,Maharashtra,Mumbai Suburban,400084,0,20
25-12-2025,Maharashtra,Mumbai Suburban,400086,2,38
25-12-2025,Maharashtra,Mumbai Suburban,400088,4,21
25-12-2025,Maharashtra,Mumbai Suburban,400104,6,80
26-12-2025,Maharashtra,Mumbai Suburban,400024,2,7
26-12-2025,Maharashtra,Mumbai Suburban,400053,2,26
26-12-2025,Maharashtra,Mumbai Suburban,400067,6,72
26-12-2025,Maharashtra,Mumbai Suburban,400080,6,42
26-12-2025,Maharashtra,Mumbai Suburban,400083,2,32
26-12-2025,Maharashtra,Mumbai Suburban,400084,1,11
26-12-2025,Maharashtra,Mumbai Suburban,400089,3,16
26-12-2025,Maharashtra,Mumbai Suburban,400091,0,8
26-12-2025,Maharashtra,Mumbai Suburban,400098,1,4
26-12-2025,Maharashtra,Mumbai Suburban,400104,5,68
28-12-2025,Maharashtra,Mumbai Suburban,400024,0,8
