date,state,district,pincode,bio_age_5_17,bio_age_17_
21-11-2025,Maharashtra,Mumbai Suburban,400070,42,17
21-11-2025,Maharashtra,Mumbai Suburban,400074,14,11
21-11-2025,Maharashtra,Mumbai Suburban,400078,28,14
21-11-2025,Maharashtra,Mumbai Suburban,400083,16,20
21-11-2025,Maharashtra,Mumbai Suburban,400084,6,5
21-11-2025,Maharashtra,Mumbai Suburban,400087,7,2
21-11-2025,Maharashtra,Mumbai Suburban,400091,5,3
21-11-2025,Maharashtra,Mumbai Suburban,400093,32,10
21-11-2025,Maharashtra,Mumbai Suburban,400104,30,18
31-08-2025,Maharashtra,Mumbai Suburban,400024,0,2
31-08-2025,Maharashtra,Mumbai Suburban,400054,0,1
31-08-2025,Maharashtra,Mumbai Suburban,400056,0,4
31-08-2025,Maharashtra,Mumbai Suburban,400091,0,1
31-08-2025,Maharashtra,Mumbai Suburban,400094,0,2
31-08-2025,Maharashtra,Mumbai Suburban,400098,0,4
22-08-2025,Maharashtra,Mumbai Suburban,400082,1,1
15-08-2025,Maharashtra,Mumbai Suburban,400070,0,2
15-08-2025,Maharashtra,Mumbai Suburban,400076,0,7
15-08-2025,Maharashtra,Mumbai Suburban,400083,0,1
09-11-2025,Maharashtra,Mumbai Suburban,400054,0,1
09-11-2025,Maharashtra,Mumbai Suburban,400065,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400067,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400071,1,0
09-11-2025,Maharashtra,Mumbai Suburban,400076,2,1
09-11-2025,Maharashtra,Mumbai Suburban,400077,6,1
09-11-2025,Maharashtra,Mumbai Suburban,400079,5,4
09-11-2025,Maharashtra,Mumbai Suburban,400101,6,8
08-11-2025,Maharashtra,Mumbai Suburban,400050,8,5
08-11-2025,Maharashtra,Mumbai Suburban,400055,21,8
08-11-2025,Maharashtra,Mumbai Suburban,400056,5,0
08-11-2025,Maharashtra,Mumbai Suburban,400059,46,8
08-11-2025,Maharashtra,Mumbai Suburban,400061,6,2
08-11-2025,Maharashtra,Mumbai Suburban,400066,61,9
08-11-2025,Maharashtra,Mumbai Suburban,400074,13,7
08-11-2025,Maharashtra,Mumbai Suburban,400088,16,15
08-11-2025,Maharashtra,Mumbai Suburban,400095,39,16
08-11-2025,Maharashtra,Mumbai Suburban,400102,17,10
11-11-2025,Maharashtra,Mumbai Suburban,400052,2,2
11-11-2025,Maharashtra,Mumbai Suburban,400057,2,5
11-11-2025,Maharashtra,Mumbai Suburban,400060,26,16
11-11-2025,Maharashtra,Mumbai Suburban,400063,7,4
11-11-2025,Maharashtra,Mumbai Suburban,400064,9,9
11-11-2025,Maharashtra,Mumbai Suburban,400066,12,8
11-11-2025,Maharashtra,Mumbai Suburban,400079,8,7
11-11-2025,Maharashtra,Mumbai Suburban,400083,11,19
11-11-2025,Maharashtra,Mumbai Suburban,400084,25,2
11-11-2025,Maharashtra,Mumbai Suburban,400093,15,13
10-11-2025,Maharashtra,Mumbai Suburban,400024,11,6
10-11-2025,Maharashtra,Mumbai Suburban,400049,1,0
10-11-2025,Maharashtra,Mumbai Suburban,400054,5,3
10-11-2025,Maharashtra,Mumbai Suburban,400056,9,2
10-11-2025,Maharashtra,Mumbai Suburban,400059,36,4
10-11-2025,Maharashtra,Mumbai Suburban,400065,12,5
10-11-2025,Maharashtra,Mumbai Suburban,400067,39,36
10-11-2025,Maharashtra,Mumbai Suburban,400070,60,32
10-11-2025,Maharashtra,Mumbai Suburban,400072,41,29
10-11-2025,Maharashtra,Mumbai Suburban,400078,50,22
10-11-2025,Maharashtra,Mumbai Suburban,400081,9,2
10-11-2025,Maharashtra,Mumbai Suburban,400089,8,9
03-08-2025,Maharashtra,Mumbai Suburban,400029,0,1
03-08-2025,Maharashtra,Mumbai Suburban,400054,0,6
03-08-2025,Maharashtra,Mumbai Suburban,400071,1,11
03-08-2025,Maharashtra,Mumbai Suburban,400075,2,25
03-08-2025,Maharashtra,Mumbai Suburban,400080,1,21
03-08-2025,Maharashtra,Mumbai Suburban,400081,0,14
03-08-2025,Maharashtra,Mumbai Suburban,400082,0,1
03-08-2025,Maharashtra,Mumbai Suburban,400087,0,3
03-08-2025,Maharashtra,Mumbai Suburban,400097,1,14
30-07-2025,Maharashtra,Mumbai Suburban,400052,0,4
12-11-2025,Maharashtra,Mumbai Suburban,400029,1,1
12-11-2025,Maharashtra,Mumbai Suburban,400049,1,3
12-11-2025,Maharashtra,Mumbai Suburban,400057,1,2
12-11-2025,Maharashtra,Mumbai Suburban,400058,9,7
12-11-2025,Maharashtra,Mumbai Suburban,400087,0,2
12-11-2025,Maharashtra,Mumbai Suburban,400101,60,22
13-11-2025,Maharashtra,Mumbai Suburban,400042,7,9
13-11-2025,Maharashtra,Mumbai Suburban,400059,14,1
13-11-2025,Maharashtra,Mumbai Suburban,400061,5,3
13-11-2025,Maharashtra,Mumbai Suburban,400066,27,9
13-11-2025,Maharashtra,Mumbai Suburban,400068,15,16
13-11-2025,Maharashtra,Mumbai Suburban,400070,99,22
13-11-2025,Maharashtra,Mumbai Suburban,400078,37,20
13-11-2025,Maharashtra,Mumbai Suburban,400091,2,2
13-11-2025,Maharashtra,Mumbai Suburban,400102,19,7
14-11-2025,Maharashtra,Mumbai Suburban,400042,4,2
14-11-2025,Maharashtra,Mumbai Suburban,400054,3,2
14-11-2025,Maharashtra,Mumbai Suburban,400058,13,4
14-11-2025,Maharashtra,Mumbai Suburban,400059,8,4
14-11-2025,Maharashtra,Mumbai Suburban,400060,31,7
14-11-2025,Maharashtra,Mumbai Suburban,400064,7,5
14-11-2025,Maharashtra,Mumbai Suburban,400075,4,8
14-11-2025,Maharashtra,Mumbai Suburban,400087,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400091,3,1
14-11-2025,Maharashtra,Mumbai Suburban,400096,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400097,29,19
14-11-2025,Maharashtra,Mumbai Suburban,400098,1,0
09-08-2025,Maharashtra,Mumbai Suburban,400103,0,1
17-08-2025,Maharashtra,Mumbai Suburban,400029,0,3
17-08-2025,Maharashtra,Mumbai Suburban,400049,0,2
17-08-2025,Maharashtra,Mumbai Suburban,400061,0,2
17-08-2025,Maharashtra,Mumbai Suburban,400063,0,7
17-08-2025,Maharashtra,Mumbai Suburban,400074,1,3
17-08-2025,Maharashtra,Mumbai Suburban,400077,0,2
17-08-2025,Maharashtra,Mumbai Suburban,400103,0,2
17-08-2025,Maharashtra,Mumbai Suburban,400104,0,1
18-08-2025,Maharashtra,Mumbai Suburban,400049,0,2
06-09-2025,Maharashtra,Mumbai Suburban,400049,0,4
06-09-2025,Maharashtra,Mumbai Suburban,400056,0,5
17-11-2025,Maharashtra,Mumbai Suburban,400024,5,7
17-11-2025,Maharashtra,Mumbai Suburban,400055,17,11
17-11-2025,Maharashtra,Mumbai Suburban,400061,3,6
17-11-2025,Maharashtra,Mumbai Suburban,400065,20,9
17-11-2025,Maharashtra,Mumbai Suburban,400066,14,12
17-11-2025,Maharashtra,Mumbai Suburban,400070,86,30
17-11-2025,Maharashtra,Mumbai Suburban,400074,18,16
17-11-2025,Maharashtra,Mumbai Suburban,400086,38,12
17-11-2025,Maharashtra,Mumbai Suburban,400089,6,3
17-11-2025,Maharashtra,Mumbai Suburban,400093,12,9
17-11-2025,Maharashtra,Mumbai Suburban,400097,27,24
16-11-2025,Maharashtra,Mumbai Suburban,400059,5,2
16-11-2025,Maharashtra,Mumbai Suburban,400060,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400063,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400064,1,0
16-11-2025,Maharashtra,Mumbai Suburban,400067,3,2
16-11-2025,Maharashtra,Mumbai Suburban,400068,23,5
16-11-2025,Maharashtra,Mumbai Suburban,400072,35,15
16-11-2025,Maharashtra,Mumbai Suburban,400074,0,3
16-11-2025,Maharashtra,Mumbai Suburban,400077,2,0
16-11-2025,Maharashtra,Mumbai Suburban,400095,1,1
16-11-2025,Maharashtra,Mumbai Suburban,400098,0,1
16-11-2025,Maharashtra,Mumbai Suburban,400101,14,18
16-11-2025,Maharashtra,Mumbai Suburban,400102,1,2
15-11-2025,Maharashtra,Mumbai Suburban,400051,30,8
15-11-2025,Maharashtra,Mumbai Suburban,400052,6,2
15-11-2025,Maharashtra,Mumbai Suburban,400070,54,20
15-11-2025,Maharashtra,Mumbai Suburban,400078,35,14
15-11-2025,Maharashtra,Mumbai Suburban,400082,2,1
15-11-2025,Maharashtra,Mumbai Suburban,400086,38,3
15-11-2025,Maharashtra,Mumbai Suburban,400094,4,2
15-11-2025,Maharashtra,Mumbai Suburban,400098,2,0
10-08-2025,Maharashtra,Mumbai Suburban,400024,0,1
10-08-2025,Maharashtra,Mumbai Suburban,400050,0,3
10-08-2025,Maharashtra,Mumbai Suburban,400060,1,2
10-08-2025,Maharashtra,Mumbai Suburban,400102,1,5
29-10-2025,Maharashtra,Mumbai Suburban,400029,4,3
29-10-2025,Maharashtra,Mumbai Suburban,400049,4,2
29-10-2025,Maharashtra,Mumbai Suburban,400050,5,17
29-10-2025,Maharashtra,Mumbai Suburban,400051,31,21
29-10-2025,Maharashtra,Mumbai Suburban,400056,11,2
29-10-2025,Maharashtra,Mumbai Suburban,400063,4,7
29-10-2025,Maharashtra,Mumbai Suburban,400064,3,6
29-10-2025,Maharashtra,Mumbai Suburban,400067,37,29
29-10-2025,Maharashtra,Mumbai Suburban,400070,77,24
29-10-2025,Maharashtra,Mumbai Suburban,400072,51,22
29-10-2025,Maharashtra,Mumbai Suburban,400080,31,14
29-10-2025,Maharashtra,Mumbai Suburban,400081,11,5
29-10-2025,Maharashtra,Mumbai Suburban,400084,16,2
29-10-2025,Maharashtra,Mumbai Suburban,400089,5,8
29-10-2025,Maharashtra,Mumbai Suburban,400098,4,0
29-10-2025,Maharashtra,Mumbai Suburban,400102,15,14
29-10-2025,Maharashtra,Mumbai Suburban,400103,5,5
29-10-2025,Maharashtra,Mumbai Suburban,400104,45,13
28-10-2025,Maharashtra,Mumbai Suburban,400024,2,10
28-10-2025,Maharashtra,Mumbai Suburban,400054,3,5
28-10-2025,Maharashtra,Mumbai Suburban,400057,10,1
28-10-2025,Maharashtra,Mumbai Suburban,400059,18,6
28-10-2025,Maharashtra,Mumbai Suburban,400065,9,11
28-10-2025,Maharashtra,Mumbai Suburban,400066,111,6
28-10-2025,Maharashtra,Mumbai Suburban,400075,7,7
28-10-2025,Maharashtra,Mumbai Suburban,400077,7,3
28-10-2025,Maharashtra,Mumbai Suburban,400086,22,13
28-10-2025,Maharashtra,Mumbai Suburban,400089,9,6
28-10-2025,Maharashtra,Mumbai Suburban,400091,7,3
28-10-2025,Maharashtra,Mumbai Suburban,400092,10,8
28-10-2025,Maharashtra,Mumbai Suburban,400093,18,17
28-10-2025,Maharashtra,Mumbai Suburban,400101,89,32
01-11-2025,Maharashtra,Mumbai Suburban,400029,5,2
01-11-2025,Maharashtra,Mumbai Suburban,400043,76,38
01-11-2025,Maharashtra,Mumbai Suburban,400058,15,2
01-11-2025,Maharashtra,Mumbai Suburban,400065,22,4
01-11-2025,Maharashtra,Mumbai Suburban,400067,29,38
01-11-2025,Maharashtra,Mumbai Suburban,400068,25,24
01-11-2025,Maharashtra,Mumbai Suburban,400072,55,20
01-11-2025,Maharashtra,Mumbai Suburban,400076,5,2
01-11-2025,Maharashtra,Mumbai Suburban,400081,10,4
01-11-2025,Maharashtra,Mumbai Suburban,400082,3,0
01-11-2025,Maharashtra,Mumbai Suburban,400094,12,2
01-11-2025,Maharashtra,Mumbai Suburban,400095,17,18
01-11-2025,Maharashtra,Mumbai Suburban,400102,10,7
01-11-2025,Maharashtra,Mumbai Suburban,400104,26,17
30-10-2025,Maharashtra,Mumbai Suburban,400049,3,1
30-10-2025,Maharashtra,Mumbai Suburban,400051,39,34
30-10-2025,Maharashtra,Mumbai Suburban,400054,5,4
30-10-2025,Maharashtra,Mumbai Suburban,400055,40,17
30-10-2025,Maharashtra,Mumbai Suburban,400060,29,13
30-10-2025,Maharashtra,Mumbai Suburban,400065,13,15
30-10-2025,Maharashtra,Mumbai Suburban,400069,11,5
30-10-2025,Maharashtra,Mumbai Suburban,400070,44,20
30-10-2025,Maharashtra,Mumbai Suburban,400075,8,3
30-10-2025,Maharashtra,Mumbai Suburban,400076,8,6
30-10-2025,Maharashtra,Mumbai Suburban,400092,10,6
30-10-2025,Maharashtra,Mumbai Suburban,400094,2,2
30-10-2025,Maharashtra,Mumbai Suburban,400103,3,3
31-10-2025,Maharashtra,Mumbai Suburban,400042,15,4
31-10-2025,Maharashtra,Mumbai Suburban,400055,42,17
31-10-2025,Maharashtra,Mumbai Suburban,400060,19,10
31-10-2025,Maharashtra,Mumbai Suburban,400083,19,19
31-10-2025,Maharashtra,Mumbai Suburban,400086,17,13
31-10-2025,Maharashtra,Mumbai Suburban,400103,8,4
26-06-2025,Maharashtra,Mumbai Suburban,400082,0,1
26-06-2025,Maharashtra,Mumbai Suburban,400087,1,2
27-06-2025,Maharashtra,Mumbai Suburban,400082,0,3
06-07-2025,Maharashtra,Mumbai Suburban,400061,0,2
06-07-2025,Maharashtra,Mumbai Suburban,400066,3,24
06-07-2025,Maharashtra,Mumbai Suburban,400075,1,13
06-07-2025,Maharashtra,Mumbai Suburban,400099,1,9
29-06-2025,Maharashtra,Mumbai Suburban,400052,0,1
29-06-2025,Maharashtra,Mumbai Suburban,400053,1,13
29-06-2025,Maharashtra,Mumbai Suburban,400054,0,6
29-06-2025,Maharashtra,Mumbai Suburban,400091,1,1
29-06-2025,Maharashtra,Mumbai Suburban,400092,0,15
02-12-2025,Maharashtra,Mumbai Suburban,400024,6,4
02-12-2025,Maharashtra,Mumbai Suburban,400051,73,29
02-12-2025,Maharashtra,Mumbai Suburban,400052,9,2
02-12-2025,Maharashtra,Mumbai Suburban,400056,1,2
02-12-2025,Maharashtra,Mumbai Suburban,400057,0,2
02-12-2025,Maharashtra,Mumbai Suburban,400059,4,5
02-12-2025,Maharashtra,Mumbai Suburban,400061,6,6
02-12-2025,Maharashtra,Mumbai Suburban,400063,11,3
02-12-2025,Maharashtra,Mumbai Suburban,400066,4,12
02-12-2025,Maharashtra,Mumbai Suburban,400070,49,36
02-12-2025,Maharashtra,Mumbai Suburban,400084,10,2
02-12-2025,Maharashtra,Mumbai Suburban,400095,29,22
01-12-2025,Maharashtra,Mumbai Suburban,400024,8,4
01-12-2025,Maharashtra,Mumbai Suburban,400052,0,2
01-12-2025,Maharashtra,Mumbai Suburban,400067,32,26
01-12-2025,Maharashtra,Mumbai Suburban,400071,19,11
01-12-2025,Maharashtra,Mumbai Suburban,400074,12,14
01-12-2025,Maharashtra,Mumbai Suburban,400076,0,3
01-12-2025,Maharashtra,Mumbai Suburban,400077,1,2
01-12-2025,Maharashtra,Mumbai Suburban,400079,5,4
01-12-2025,Maharashtra,Mumbai Suburban,400080,7,10
01-12-2025,Maharashtra,Mumbai Suburban,400081,7,2
01-12-2025,Maharashtra,Mumbai Suburban,400094,2,1
01-12-2025,Maharashtra,Mumbai Suburban,400098,2,4
01-12-2025,Maharashtra,Mumbai Suburban,400099,2,2
01-12-2025,Maharashtra,Mumbai Suburban,400102,19,12
01-12-2025,Maharashtra,Mumbai Suburban,400103,4,3
21-09-2025,Maharashtra,Mumbai Suburban,400050,0,1
21-09-2025,Maharashtra,Mumbai Suburban,400052,0,1
21-09-2025,Maharashtra,Mumbai Suburban,400094,0,2
06-12-2025,Maharashtra,Mumbai Suburban,400029,1,0
06-12-2025,Maharashtra,Mumbai Suburban,400049,1,0
06-12-2025,Maharashtra,Mumbai Suburban,400052,11,1
06-12-2025,Maharashtra,Mumbai Suburban,400053,13,4
06-12-2025,Maharashtra,Mumbai Suburban,400055,7,3
06-12-2025,Maharashtra,Mumbai Suburban,400067,41,20
06-12-2025,Maharashtra,Mumbai Suburban,400068,15,8
06-12-2025,Maharashtra,Mumbai Suburban,400069,7,5
06-12-2025,Maharashtra,Mumbai Suburban,400075,9,1
06-12-2025,Maharashtra,Mumbai Suburban,400077,5,0
06-12-2025,Maharashtra,Mumbai Suburban,400080,11,1
06-12-2025,Maharashtra,Mumbai Suburban,400092,4,4
06-12-2025,Maharashtra,Mumbai Suburban,400093,8,2
06-12-2025,Maharashtra,Mumbai Suburban,400095,37,19
06-10-2025,Maharashtra,Mumbai Suburban,400061,0,21
28-11-2025,Maharashtra,Mumbai Suburban,400043,53,39
28-11-2025,Maharashtra,Mumbai Suburban,400054,1,4
28-11-2025,Maharashtra,Mumbai Suburban,400058,23,4
28-11-2025,Maharashtra,Mumbai Suburban,400067,41,32
28-11-2025,Maharashtra,Mumbai Suburban,400069,19,5
28-11-2025,Maharashtra,Mumbai Suburban,400076,6,3
28-11-2025,Maharashtra,Mumbai Suburban,400079,8,2
28-11-2025,Maharashtra,Mumbai Suburban,400083,20,15
28-11-2025,Maharashtra,Mumbai Suburban,400086,31,12
28-11-2025,Maharashtra,Mumbai Suburban,400088,8,6
28-11-2025,Maharashtra,Mumbai Suburban,400089,11,8
28-11-2025,Maharashtra,Mumbai Suburban,400091,3,4
28-11-2025,Maharashtra,Mumbai Suburban,400093,6,9
28-11-2025,Maharashtra,Mumbai Suburban,400094,7,3
27-11-2025,Maharashtra,Mumbai Suburban,400104,21,13
30-11-2025,Maharashtra,Mumbai Suburban,400063,0,2
30-11-2025,Maharashtra,Mumbai Suburban,400067,3,2
30-11-2025,Maharashtra,Mumbai Suburban,400084,3,0
30-11-2025,Maharashtra,Mumbai Suburban,400097,13,2
29-11-2025,Maharashtra,Mumbai Suburban,400050,11,4
29-11-2025,Maharashtra,Mumbai Suburban,400058,17,9
29-11-2025,Maharashtra,Mumbai Suburban,400067,23,11
29-11-2025,Maharashtra,Mumbai Suburban,400068,26,19
29-11-2025,Maharashtra,Mumbai Suburban,400075,4,3
29-11-2025,Maharashtra,Mumbai Suburban,400076,9,3
29-11-2025,Maharashtra,Mumbai Suburban,400083,18,16
29-11-2025,Maharashtra,Mumbai Suburban,400086,21,14
02-10-2025,Maharashtra,Mumbai Suburban,400029,0,1
02-10-2025,Maharashtra,Mumbai Suburban,400056,0,3
02-10-2025,Maharashtra,Mumbai Suburban,400089,0,4
02-10-2025,Maharashtra,Mumbai Suburban,400097,0,20
02-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
28-09-2025,Maharashtra,Mumbai Suburban,400061,0,3
28-09-2025,Maharashtra,Mumbai Suburban,400092,1,10
23-11-2025,Maharashtra,Mumbai Suburban,400042,1,0
23-11-2025,Maharashtra,Mumbai Suburban,400055,5,0
23-11-2025,Maharashtra,Mumbai Suburban,400060,1,1
23-11-2025,Maharashtra,Mumbai Suburban,400067,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400069,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400076,0,1
23-11-2025,Maharashtra,Mumbai Suburban,400078,2,1
23-11-2025,Maharashtra,Mumbai Suburban,400087,2,0
23-11-2025,Maharashtra,Mumbai Suburban,400093,4,0
23-11-2025,Maharashtra,Mumbai Suburban,400099,2,1
22-11-2025,Maharashtra,Mumbai Suburban,400055,88,8
22-11-2025,Maharashtra,Mumbai Suburban,400058,43,5
22-11-2025,Maharashtra,Mumbai Suburban,400059,29,14
22-11-2025,Maharashtra,Mumbai Suburban,400067,33,12
22-11-2025,Maharashtra,Mumbai Suburban,400068,32,13
22-11-2025,Maharashtra,Mumbai Suburban,400079,25,4
22-11-2025,Maharashtra,Mumbai Suburban,400082,2,1
22-11-2025,Maharashtra,Mumbai Suburban,400094,4,1
22-11-2025,Maharashtra,Mumbai Suburban,400097,48,25
26-11-2025,Maharashtra,Mumbai Suburban,400024,4,12
26-11-2025,Maharashtra,Mumbai Suburban,400029,1,6
26-11-2025,Maharashtra,Mumbai Suburban,400049,1,0
26-11-2025,Maharashtra,Mumbai Suburban,400051,44,12
26-11-2025,Maharashtra,Mumbai Suburban,400053,7,3
26-11-2025,Maharashtra,Mumbai Suburban,400055,41,5
26-11-2025,Maharashtra,Mumbai Suburban,400063,17,9
26-11-2025,Maharashtra,Mumbai Suburban,400065,11,9
26-11-2025,Maharashtra,Mumbai Suburban,400067,17,26
26-11-2025,Maharashtra,Mumbai Suburban,400069,30,4
26-11-2025,Maharashtra,Mumbai Suburban,400070,70,26
26-11-2025,Maharashtra,Mumbai Suburban,400089,7,1
26-11-2025,Maharashtra,Mumbai Suburban,400094,1,1
26-11-2025,Maharashtra,Mumbai Suburban,400095,23,25
25-11-2025,Maharashtra,Mumbai Suburban,400051,46,18
25-11-2025,Maharashtra,Mumbai Suburban,400057,3,0
25-11-2025,Maharashtra,Mumbai Suburban,400060,37,5
25-11-2025,Maharashtra,Mumbai Suburban,400068,17,10
25-11-2025,Maharashtra,Mumbai Suburban,400070,41,22
25-11-2025,Maharashtra,Mumbai Suburban,400072,40,10
25-11-2025,Maharashtra,Mumbai Suburban,400081,2,8
25-11-2025,Maharashtra,Mumbai Suburban,400091,2,3
25-11-2025,Maharashtra,Mumbai Suburban,400099,5,2
14-09-2025,Maharashtra,Mumbai Suburban,400049,1,2
14-09-2025,Maharashtra,Mumbai Suburban,400057,0,1
24-11-2025,Maharashtra,Mumbai Suburban,400072,58,12
24-11-2025,Maharashtra,Mumbai Suburban,400077,3,3
24-11-2025,Maharashtra,Mumbai Suburban,400082,1,2
24-11-2025,Maharashtra,Mumbai Suburban,400088,18,26
24-11-2025,Maharashtra,Mumbai Suburban,400089,2,7
24-11-2025,Maharashtra,Mumbai Suburban,400093,14,17
08-09-2025,Maharashtra,Mumbai Suburban,400078,0,21
08-09-2025,Maharashtra,Mumbai Suburban,400087,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400052,0,5
21-10-2025,Maharashtra,Mumbai Suburban,400057,0,2
12-10-2025,Maharashtra,Mumbai Suburban,400029,1,1
12-10-2025,Maharashtra,Mumbai Suburban,400042,1,3
12-10-2025,Maharashtra,Mumbai Suburban,400069,0,3
03-12-2025,Maharashtra,Mumbai Suburban,400059,2,5
03-12-2025,Maharashtra,Mumbai Suburban,400061,5,0
03-12-2025,Maharashtra,Mumbai Suburban,400067,52,34
03-12-2025,Maharashtra,Mumbai Suburban,400069,4,4
03-12-2025,Maharashtra,Mumbai Suburban,400074,10,11
03-12-2025,Maharashtra,Mumbai Suburban,400082,1,3
03-12-2025,Maharashtra,Mumbai Suburban,400092,8,10
03-12-2025,Maharashtra,Mumbai Suburban,400097,37,15
03-12-2025,Maharashtra,Mumbai Suburban,400104,22,19
04-12-2025,Maharashtra,Mumbai Suburban,400029,1,4
04-12-2025,Maharashtra,Mumbai Suburban,400043,54,48
04-12-2025,Maharashtra,Mumbai Suburban,400053,3,7
04-12-2025,Maharashtra,Mumbai Suburban,400054,5,3
04-12-2025,Maharashtra,Mumbai Suburban,400056,4,2
04-12-2025,Maharashtra,Mumbai Suburban,400079,8,5
04-12-2025,Maharashtra,Mumbai Suburban,400089,3,2
04-12-2025,Maharashtra,Mumbai Suburban,400095,29,21
04-12-2025,Maharashtra,Mumbai Suburban,400098,2,1
04-12-2025,Maharashtra,Mumbai Suburban,400099,3,4
04-12-2025,Maharashtra,Mumbai Suburban,400102,16,11
05-12-2025,Maharashtra,Mumbai Suburban,400029,6,7
05-12-2025,Maharashtra,Mumbai Suburban,400054,3,6
05-12-2025,Maharashtra,Mumbai Suburban,400055,9,12
05-12-2025,Maharashtra,Mumbai Suburban,400059,8,5
05-12-2025,Maharashtra,Mumbai Suburban,400064,6,3
05-12-2025,Maharashtra,Mumbai Suburban,400068,8,14
05-12-2025,Maharashtra,Mumbai Suburban,400070,38,23
05-12-2025,Maharashtra,Mumbai Suburban,400072,38,19
05-12-2025,Maharashtra,Mumbai Suburban,400074,11,11
05-12-2025,Maharashtra,Mumbai Suburban,400091,4,2
05-12-2025,Maharashtra,Mumbai Suburban,400102,37,10
05-12-2025,Maharashtra,Mumbai Suburban,400103,2,5
05-10-2025,Maharashtra,Mumbai Suburban,400029,0,2
05-10-2025,Maharashtra,Mumbai Suburban,400078,1,10
05-10-2025,Maharashtra,Mumbai Suburban,400088,0,3
05-10-2025,Maharashtra,Mumbai Suburban,400089,0,16
05-10-2025,Maharashtra,Mumbai Suburban,400095,5,22
05-10-2025,Maharashtra,Mumbai Suburban,400103,0,3
27-11-2025,Maharashtra,Mumbai Suburban,400042,2,7
27-11-2025,Maharashtra,Mumbai Suburban,400051,22,20
27-11-2025,Maharashtra,Mumbai Suburban,400057,1,3
27-11-2025,Maharashtra,Mumbai Suburban,400059,18,3
27-11-2025,Maharashtra,Mumbai Suburban,400061,4,4
27-11-2025,Maharashtra,Mumbai Suburban,400068,22,17
27-11-2025,Maharashtra,Mumbai Suburban,400070,99,32
27-11-2025,Maharashtra,Mumbai Suburban,400082,3,2
27-11-2025,Maharashtra,Mumbai Suburban,400083,9,23
27-11-2025,Maharashtra,Mumbai Suburban,400094,2,1
27-11-2025,Maharashtra,Mumbai Suburban,400095,20,27
27-11-2025,Maharashtra,Mumbai Suburban,400103,5,2
11-09-2025,Maharashtra,Mumbai Suburban,400094,1,3
05-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
05-09-2025,Maharashtra,Mumbai Suburban,400094,1,0
17-10-2025,Maharashtra,Mumbai Suburban,400053,9,3
17-10-2025,Maharashtra,Mumbai Suburban,400065,12,6
17-10-2025,Maharashtra,Mumbai Suburban,400076,2,1
17-10-2025,Maharashtra,Mumbai Suburban,400079,7,4
17-10-2025,Maharashtra,Mumbai Suburban,400081,8,7
17-10-2025,Maharashtra,Mumbai Suburban,400083,8,12
17-10-2025,Maharashtra,Mumbai Suburban,400091,3,1
17-10-2025,Maharashtra,Mumbai Suburban,400101,27,21
17-10-2025,Maharashtra,Mumbai Suburban,400104,10,11
09-10-2025,Maharashtra,Mumbai Suburban,400024,5,6
09-10-2025,Maharashtra,Mumbai Suburban,400043,55,48
09-10-2025,Maharashtra,Mumbai Suburban,400052,1,8
09-10-2025,Maharashtra,Mumbai Suburban,400054,5,0
09-10-2025,Maharashtra,Mumbai Suburban,400070,58,26
09-10-2025,Maharashtra,Mumbai Suburban,400072,51,24
09-10-2025,Maharashtra,Mumbai Suburban,400075,6,8
09-10-2025,Maharashtra,Mumbai Suburban,400082,7,0
09-10-2025,Maharashtra,Mumbai Suburban,400083,17,13
09-10-2025,Maharashtra,Mumbai Suburban,400089,2,7
09-10-2025,Maharashtra,Mumbai Suburban,400093,10,14
09-10-2025,Maharashtra,Mumbai Suburban,400098,6,2
09-10-2025,Maharashtra,Mumbai Suburban,400099,11,3
09-10-2025,Maharashtra,Mumbai Suburban,400101,23,24
12-10-2025,Maharashtra,Mumbai Suburban,400049,1,0
12-10-2025,Maharashtra,Mumbai Suburban,400071,0,2
12-10-2025,Maharashtra,Mumbai Suburban,400078,3,1
